Run,Assay Type,BioProject,BioSample,Center Name,Collection_Date,Consent,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,environment_(biome),environment_(feature),environment_(material),Experiment,External_Id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,Sample Name,Sample_name,Sequencing_method,SRA Study,Submitter_Id,DATASTORE filetype,DATASTORE provider,DATASTORE region,AvgSpotLen,Bases,Bytes
ERR2017643,WGS,PRJEB21528,SAMEA104142255,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077225,SAMEA104142255,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011944-22,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142255,ZSL-092,Illumina,ERP023788,ZSL-092,"fastq,sra","s3,ena","ena,s3.us-east-1",198,4169972596,2939247790
ERR2017644,WGS,PRJEB21528,SAMEA104142254,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077226,SAMEA104142254,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011945-26,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142254,ZSL-094,Illumina,ERP023788,ZSL-094,"fastq,sra","s3,ena","ena,s3.us-east-1",197,3807269094,2693919071
ERR2017645,WGS,PRJEB21528,SAMEA104142253,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077227,SAMEA104142253,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011946-27,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142253,ZSL-095,Illumina,ERP023788,ZSL-095,"fastq,sra","ena,s3","s3.us-east-1,ena",198,4067708682,2842217302
ERR2017646,WGS,PRJEB21528,SAMEA104142252,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077228,SAMEA104142252,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011947-30,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142252,ZSL-097,Illumina,ERP023788,ZSL-097,"sra,fastq","s3,ena","ena,s3.us-east-1",197,3810695822,2701440926
ERR2017647,WGS,PRJEB21528,SAMEA104142251,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077229,SAMEA104142251,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011948-31,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142251,ZSL-098,Illumina,ERP023788,ZSL-098,"sra,fastq","s3,ena","s3.us-east-1,ena",197,3921041091,2850949128
ERR2017648,WGS,PRJEB21528,SAMEA104142250,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077230,SAMEA104142250,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011949-32,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142250,ZSL-099,Illumina,ERP023788,ZSL-099,"fastq,sra","s3,ena","ena,s3.us-east-1",198,4264773010,3009983671
ERR2017649,WGS,PRJEB21528,SAMEA104142249,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077231,SAMEA104142249,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011950-33,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142249,ZSL-103,Illumina,ERP023788,ZSL-103,"fastq,sra","ena,s3","s3.us-east-1,ena",197,3876955860,2744675494
ERR2017650,WGS,PRJEB21528,SAMEA104142248,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077232,SAMEA104142248,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011951-34,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142248,ZSL-105,Illumina,ERP023788,ZSL-105,"sra,fastq","ena,s3","s3.us-east-1,ena",197,4766202807,3517846309
ERR2017651,WGS,PRJEB21528,SAMEA104142315,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077233,SAMEA104142315,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI007555-123,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142315,ZSL_107,Illumina,ERP023788,ZSL_107,"fastq,sra","s3,ena","ena,s3.us-east-1",193,6061965742,5027174814
ERR2017652,WGS,PRJEB21528,SAMEA104142322,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077234,SAMEA104142322,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI007534-129,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142322,ZSL_110,Illumina,ERP023788,ZSL_110,"sra,fastq","ena,s3","ena,s3.us-east-1",195,5857379626,4682133050
ERR2017653,WGS,PRJEB21528,SAMEA104142281,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077235,SAMEA104142281,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011905-37,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142281,ZSL-111,Illumina,ERP023788,ZSL-111,"sra,fastq","s3,ena","s3.us-east-1,ena",195,4178991467,3396988031
ERR2017654,WGS,PRJEB21528,SAMEA104142319,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077236,SAMEA104142319,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI007538-133,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142319,ZSL_112,Illumina,ERP023788,ZSL_112,"sra,fastq","ena,s3","ena,s3.us-east-1",194,6534848897,5291517339
ERR2017655,WGS,PRJEB21528,SAMEA104142282,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077237,SAMEA104142282,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011897-39,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142282,ZSL-113,Illumina,ERP023788,ZSL-113,"fastq,sra","s3,ena","ena,s3.us-east-1",194,4066801089,3374591550
ERR2017656,WGS,PRJEB21528,SAMEA104142279,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077238,SAMEA104142279,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011915-41,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142279,ZSL-115,Illumina,ERP023788,ZSL-115,"sra,fastq","s3,ena","s3.us-east-1,ena",193,4860040415,4049683978
ERR2017657,WGS,PRJEB21528,SAMEA104142286,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077239,SAMEA104142286,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011821-43,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142286,ZSL-116,Illumina,ERP023788,ZSL-116,"fastq,sra","s3,ena","s3.us-east-1,ena",197,3970732898,2796149098
ERR2017658,WGS,PRJEB21528,SAMEA104142304,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077240,SAMEA104142304,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011796-45,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142304,ZSL-120,Illumina,ERP023788,ZSL-120,"sra,fastq","ena,s3","ena,s3.us-east-1",194,4569146486,3715913242
ERR2017659,WGS,PRJEB21528,SAMEA104142305,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077241,SAMEA104142305,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011795-46,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142305,ZSL-122,Illumina,ERP023788,ZSL-122,"sra,fastq","s3,ena","ena,s3.us-east-1",195,6518431820,5293070482
ERR2017660,WGS,PRJEB21528,SAMEA104142306,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077242,SAMEA104142306,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011794-47,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142306,ZSL-123,Illumina,ERP023788,ZSL-123,"sra,fastq","ena,s3","s3.us-east-1,ena",194,6365014489,5222686481
ERR2017661,WGS,PRJEB21528,SAMEA104142247,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077243,SAMEA104142247,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011955-57,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142247,ZSL-127,Illumina,ERP023788,ZSL-127,"fastq,sra","ena,s3","s3.us-east-1,ena",196,5590792658,4176963787
ERR2017662,WGS,PRJEB21528,SAMEA104142246,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077244,SAMEA104142246,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011956-62,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142246,ZSL-128,Illumina,ERP023788,ZSL-128,"sra,fastq","ena,s3","ena,s3.us-east-1",197,5804371308,4232481516
ERR2017663,WGS,PRJEB21528,SAMEA104142245,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077245,SAMEA104142245,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011957-74,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142245,ZSL-129,Illumina,ERP023788,ZSL-129,"fastq,sra","ena,s3","ena,s3.us-east-1",196,4551806273,3313368601
ERR2017664,WGS,PRJEB21528,SAMEA104142318,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077246,SAMEA104142318,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI007545-136,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142318,ZSL_130,Illumina,ERP023788,ZSL_130,"sra,fastq","s3,ena","ena,s3.us-east-1",194,4706864420,3787753525
ERR2017665,WGS,PRJEB21528,SAMEA104142244,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077247,SAMEA104142244,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011958-75,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142244,ZSL-131,Illumina,ERP023788,ZSL-131,"fastq,sra","s3,ena","s3.us-east-1,ena",197,4264997183,3030019377
ERR2017666,WGS,PRJEB21528,SAMEA104142243,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077248,SAMEA104142243,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011959-79,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142243,ZSL-132,Illumina,ERP023788,ZSL-132,"sra,fastq","s3,ena","ena,s3.us-east-1",197,4277349081,3031724104
ERR2017667,WGS,PRJEB21528,SAMEA104142242,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077249,SAMEA104142242,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011960-87,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142242,ZSL-133,Illumina,ERP023788,ZSL-133,"fastq,sra","s3,ena","ena,s3.us-east-1",197,4298857194,3073663476
ERR2017668,WGS,PRJEB21528,SAMEA104142309,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077250,SAMEA104142309,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI007562-140,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142309,ZSL_135,Illumina,ERP023788,ZSL_135,"sra,fastq","s3,ena","ena,s3.us-east-1",195,5143687521,4093590644
ERR2017669,WGS,PRJEB21528,SAMEA104142241,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077251,SAMEA104142241,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011961-88,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142241,ZSL-137,Illumina,ERP023788,ZSL-137,"fastq,sra","ena,s3","ena,s3.us-east-1",197,4132921758,2959829597
ERR2017670,WGS,PRJEB21528,SAMEA104142240,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077252,SAMEA104142240,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011962-89,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142240,ZSL-138,Illumina,ERP023788,ZSL-138,"sra,fastq","s3,ena","s3.us-east-1,ena",197,4188735924,2989659917
ERR2017671,WGS,PRJEB21528,SAMEA104142311,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077253,SAMEA104142311,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI007559-142,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142311,ZSL_139,Illumina,ERP023788,ZSL_139,"fastq,sra","ena,s3","ena,s3.us-east-1",194,6152355337,4954614683
ERR2017672,WGS,PRJEB21528,SAMEA104142321,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077254,SAMEA104142321,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI007535-169,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142321,ZSL_145,Illumina,ERP023788,ZSL_145,"sra,fastq","s3,ena","ena,s3.us-east-1",196,6721146337,5067559311
ERR2017673,WGS,PRJEB21528,SAMEA104142239,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077255,SAMEA104142239,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011963-90,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142239,ZSL-146,Illumina,ERP023788,ZSL-146,"sra,fastq","s3,ena","s3.us-east-1,ena",196,5974190480,4390830208
ERR2017674,WGS,PRJEB21528,SAMEA104142238,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077256,SAMEA104142238,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011964-93,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142238,ZSL-151,Illumina,ERP023788,ZSL-151,"fastq,sra","ena,s3","ena,s3.us-east-1",198,4789419969,3426308435
ERR2017675,WGS,PRJEB21528,SAMEA104142237,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077257,SAMEA104142237,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011965-94,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142237,ZSL-153,Illumina,ERP023788,ZSL-153,"fastq,sra","s3,ena","ena,s3.us-east-1",197,5086565834,3694582743
ERR2017676,WGS,PRJEB21528,SAMEA104142280,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077258,SAMEA104142280,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011909-95,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142280,ZSL-155,Illumina,ERP023788,ZSL-155,"fastq,sra","s3,ena","ena,s3.us-east-1",195,7636204199,6208404693
ERR2017677,WGS,PRJEB21528,SAMEA104142317,BEIJING GENOME INSTITUTE,2011,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077259,SAMEA104142317,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI007552-14,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142317,ZSL_15,Illumina,ERP023788,ZSL_15,"sra,fastq","ena,s3","s3.us-east-1,ena",195,4895491990,3786729891
ERR2017678,WGS,PRJEB21528,SAMEA104142209,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077260,SAMEA104142209,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:07Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026036-27,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142209,ZSL229,Illumina,ERP023788,ZSL229,"sra,fastq","s3,ena","s3.us-east-1,ena",195,7316755322,5640907476
ERR2017680,WGS,PRJEB21528,SAMEA104142207,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077262,SAMEA104142207,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:07Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026038-33,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142207,ZSL235,Illumina,ERP023788,ZSL235,"sra,fastq","s3,ena","ena,s3.us-east-1",197,5403662428,4060679299
ERR2017681,WGS,PRJEB21528,SAMEA104142206,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077263,SAMEA104142206,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:07Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026039-35,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142206,ZSL236,Illumina,ERP023788,ZSL236,"sra,fastq","s3,ena","ena,s3.us-east-1",196,5337572467,4055014288
ERR2017682,WGS,PRJEB21528,SAMEA104142205,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077264,SAMEA104142205,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:07Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026040-40,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142205,ZSL237,Illumina,ERP023788,ZSL237,"fastq,sra","ena,s3","ena,s3.us-east-1",196,5518104299,4181676055
ERR2017683,WGS,PRJEB21528,SAMEA104142204,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077265,SAMEA104142204,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:07Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026041-42,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142204,ZSL238,Illumina,ERP023788,ZSL238,"sra,fastq","s3,ena","s3.us-east-1,ena",197,5941139880,4490128401
