cazy_family	phylum	meanCopyNumber	prevalence
GH43_11	Bacteroidetes	0.009725630158376087	0.009725630158376087
GH43_11	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_11	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_11	Bacteria phylum incertae sedis	0.001142857142857143	0.001142857142857143
GH43_11		0.07710487444608567	0.07031019202363367
GH43_12	Proteobacteria	0.004691164972634871	0.004202501954652072
GH43_12	Firmicutes	0.25986772957327425	0.23818378797923775
GH43_12	Candidatus Melainabacteria	0	0
GH43_12	Chloroflexi	0	0
GH43_12	Actinobacteria	0.0014577259475218659	0.0012755102040816326
GH43_12	Spirochaetes	0.017857142857142856	0.011904761904761904
GH43_12	Lentisphaerae	0	0
GH43_12	Euryarchaeota	0	0
GH43_12	Fusobacteria	0	0
GH43_12	Synergistetes	0	0
GH43_12	Tenericutes	0	0
GH43_12	Fibrobacteres	0	0
GH43_12	Elusimicrobia	0	0
GH43_12	Verrucomicrobia	0.002094972067039106	0.002094972067039106
GH43_12	Bacteroidetes	0.4428284630827571	0.3151907204996654
GH43_12	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_12	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_12	Bacteria phylum incertae sedis	0.001142857142857143	0.001142857142857143
GH43_12		0.1914327917282127	0.17016248153618907
GH43_16	Proteobacteria	0.0011727912431587176	7.818608287724785e-4
GH43_16	Firmicutes	0.09051954141940075	0.045356790582604334
GH43_16	Candidatus Melainabacteria	0	0
GH43_16	Chloroflexi	0	0
GH43_16	Actinobacteria	0.1200801749271137	0.11971574344023324
GH43_16	Spirochaetes	0.005952380952380952	0.005952380952380952
GH43_16	Lentisphaerae	0	0
GH43_16	Euryarchaeota	0	0
GH43_16	Fusobacteria	0	0
GH43_16	Synergistetes	0	0
GH43_16	Tenericutes	0	0
GH43_16	Fibrobacteres	1	1
GH43_16	Elusimicrobia	0	0
GH43_16	Verrucomicrobia	0	0
GH43_16	Bacteroidetes	0.13009145661387464	0.1254963194289538
GH43_16	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_16	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_16	Bacteria phylum incertae sedis	0	0
GH43_16		0.08419497784342689	0.0534711964549483
GH43_17	Proteobacteria	0.002736512900703675	0.002638780297107115
GH43_17	Firmicutes	0.06178548906100933	0.059440842132496806
GH43_17	Candidatus Melainabacteria	0	0
GH43_17	Chloroflexi	0	0
GH43_17	Actinobacteria	0.010021865889212828	0.010021865889212828
GH43_17	Spirochaetes	0	0
GH43_17	Lentisphaerae	0	0
GH43_17	Euryarchaeota	0	0
GH43_17	Fusobacteria	0	0
GH43_17	Synergistetes	0	0
GH43_17	Tenericutes	0	0
GH43_17	Fibrobacteres	0	0
GH43_17	Elusimicrobia	0	0
GH43_17	Verrucomicrobia	0.06354748603351955	0.06354748603351955
GH43_17	Bacteroidetes	0.1898282400178452	0.17653357126923935
GH43_17	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_17	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_17	Bacteria phylum incertae sedis	0.07771428571428571	0.06857142857142857
GH43_17		0.096602658788774	0.09246676514032497
GH43_18	Proteobacteria	0.0025410476935105552	0.0016614542611415168
GH43_18	Firmicutes	0.00129359830538622	0.0012127484112995812
GH43_18	Candidatus Melainabacteria	0	0
GH43_18	Chloroflexi	0	0
GH43_18	Actinobacteria	0	0
GH43_18	Spirochaetes	0	0
GH43_18	Lentisphaerae	0	0
GH43_18	Euryarchaeota	0	0
GH43_18	Fusobacteria	0	0
GH43_18	Synergistetes	0	0
GH43_18	Tenericutes	0	0
GH43_18	Fibrobacteres	0	0
GH43_18	Elusimicrobia	0	0
GH43_18	Verrucomicrobia	0	0
GH43_18	Bacteroidetes	0.30430515279946463	0.17889805933526656
GH43_18	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_18	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_18	Bacteria phylum incertae sedis	0	0
GH43_18		0.04756277695716396	0.027178729689807977
GH43_19	Proteobacteria	0.0024433150899139952	0.0011727912431587178
GH43_19	Firmicutes	2.910596187118995e-4	2.4254968225991623e-4
GH43_19	Candidatus Melainabacteria	0	0
GH43_19	Chloroflexi	0	0
GH43_19	Actinobacteria	3.6443148688046647e-4	1.8221574344023323e-4
GH43_19	Spirochaetes	0	0
GH43_19	Lentisphaerae	0	0
GH43_19	Euryarchaeota	0	0
GH43_19	Fusobacteria	0	0
GH43_19	Synergistetes	0	0
GH43_19	Tenericutes	0	0
GH43_19	Fibrobacteres	0	0
GH43_19	Elusimicrobia	0	0
GH43_19	Verrucomicrobia	0	0
GH43_19	Bacteroidetes	0.5340620120455053	0.2940441668525541
GH43_19	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_19	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_19	Bacteria phylum incertae sedis	0	0
GH43_19		0.0862629246676514	0.0499261447562777
GH43_2	Proteobacteria	2.931978107896794e-4	2.9319781078967946e-4
GH43_2	Firmicutes	6.629691315104378e-4	4.6892938570250475e-4
GH43_2	Candidatus Melainabacteria	0	0
GH43_2	Chloroflexi	0.006430868167202572	0.003215434083601286
GH43_2	Actinobacteria	0	0
GH43_2	Spirochaetes	0	0
GH43_2	Lentisphaerae	0	0
GH43_2	Euryarchaeota	0	0
GH43_2	Fusobacteria	0	0
GH43_2	Synergistetes	0	0
GH43_2	Tenericutes	0	0
GH43_2	Fibrobacteres	0	0
GH43_2	Elusimicrobia	0	0
GH43_2	Verrucomicrobia	0	0
GH43_2	Bacteroidetes	0.1958509926388579	0.1349096587106848
GH43_2	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_2	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_2	Bacteria phylum incertae sedis	0	0
GH43_2		0.03663220088626293	0.024815361890694238
GH43_22	Proteobacteria	0.003518373729476153	0.0023455824863174357
GH43_22	Firmicutes	0.05682130556408971	0.04812185696036738
GH43_22	Candidatus Melainabacteria	0	0
GH43_22	Chloroflexi	0	0
GH43_22	Actinobacteria	0.6579810495626822	0.32871720116618075
GH43_22	Spirochaetes	0	0
GH43_22	Lentisphaerae	0	0
GH43_22	Euryarchaeota	0	0
GH43_22	Fusobacteria	0	0
GH43_22	Synergistetes	0	0
GH43_22	Tenericutes	0	0
GH43_22	Fibrobacteres	0	0
GH43_22	Elusimicrobia	0	0
GH43_22	Verrucomicrobia	0	0
GH43_22	Bacteroidetes	3.1229087664510374e-4	3.1229087664510374e-4
GH43_22	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_22	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_22	Bacteria phylum incertae sedis	0	0
GH43_22		0.05878877400295421	0.04017725258493353
GH43_24	Proteobacteria	0.01075058639562158	0.008405003909304144
GH43_24	Firmicutes	0.045114240900344424	0.03563863331339036
GH43_24	Candidatus Melainabacteria	0	0
GH43_24	Chloroflexi	0.10289389067524116	0.10289389067524116
GH43_24	Actinobacteria	0.2292274052478134	0.22576530612244897
GH43_24	Spirochaetes	0	0
GH43_24	Lentisphaerae	0.9743589743589743	0.38461538461538464
GH43_24	Euryarchaeota	0	0
GH43_24	Fusobacteria	0	0
GH43_24	Synergistetes	0	0
GH43_24	Tenericutes	0	0
GH43_24	Fibrobacteres	0	0
GH43_24	Elusimicrobia	0	0
GH43_24	Verrucomicrobia	1.151536312849162	0.9266759776536313
GH43_24	Bacteroidetes	0.8238679455721615	0.4810171759982155
GH43_24	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_24	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_24	Bacteria phylum incertae sedis	0.06971428571428571	0.06628571428571428
GH43_24		0.1964549483013294	0.1329394387001477
GH43_26	Proteobacteria	0.11327208756841282	0.11219702892885067
GH43_26	Firmicutes	0.13988648674870235	0.12507478615203013
GH43_26	Candidatus Melainabacteria	0	0
GH43_26	Chloroflexi	0	0
GH43_26	Actinobacteria	0.2939139941690962	0.29008746355685133
GH43_26	Spirochaetes	0.13690476190476192	0.13690476190476192
GH43_26	Lentisphaerae	0	0
GH43_26	Euryarchaeota	0	0
GH43_26	Fusobacteria	0.013636363636363636	0.013636363636363636
GH43_26	Synergistetes	0	0
GH43_26	Tenericutes	0.02185792349726776	0.02185792349726776
GH43_26	Fibrobacteres	0	0
GH43_26	Elusimicrobia	0	0
GH43_26	Verrucomicrobia	0	0
GH43_26	Bacteroidetes	0.2353334820432746	0.16337274146776712
GH43_26	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_26	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_26	Bacteria phylum incertae sedis	0.001142857142857143	0.001142857142857143
GH43_26		0.11639586410635155	0.0998522895125554
GH43_27	Proteobacteria	0.0014659890539483972	0.0014659890539483972
GH43_27	Firmicutes	0.012305353879986417	0.010575166146532347
GH43_27	Candidatus Melainabacteria	0	0
GH43_27	Chloroflexi	0	0
GH43_27	Actinobacteria	0.36916909620991256	0.3356413994169096
GH43_27	Spirochaetes	0	0
GH43_27	Lentisphaerae	0	0
GH43_27	Euryarchaeota	0	0
GH43_27	Fusobacteria	0	0
GH43_27	Synergistetes	0	0
GH43_27	Tenericutes	0	0
GH43_27	Fibrobacteres	0	0
GH43_27	Elusimicrobia	0	0
GH43_27	Verrucomicrobia	0	0
GH43_27	Bacteroidetes	4.461298237787196e-4	4.4612982377871963e-4
GH43_27	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_27	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_27	Bacteria phylum incertae sedis	0	0
GH43_27		0.024519940915805023	0.02156573116691285
GH43_28	Proteobacteria	0.0050820953870211105	0.003909304143862392
GH43_28	Firmicutes	0.065472244231360055	0.060976990120142946
GH43_28	Candidatus Melainabacteria	0	0
GH43_28	Chloroflexi	0.003215434083601286	0.003215434083601286
GH43_28	Actinobacteria	0.0023688046647230322	0.0023688046647230322
GH43_28	Spirochaetes	0	0
GH43_28	Lentisphaerae	0.02564102564102564	0.02564102564102564
GH43_28	Euryarchaeota	0	0
GH43_28	Fusobacteria	0	0
GH43_28	Synergistetes	0	0
GH43_28	Tenericutes	0	0
GH43_28	Fibrobacteres	0	0
GH43_28	Elusimicrobia	0	0
GH43_28	Verrucomicrobia	0.0034916201117318434	0.002094972067039106
GH43_28	Bacteroidetes	0.4946241356234664	0.26308275708231094
GH43_28	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_28	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_28	Bacteria phylum incertae sedis	0.013714285714285714	0.013714285714285714
GH43_28		0.13116691285081242	0.08242245199409158
GH43_29	Proteobacteria	0.0016614542611415168	4.88663017982799e-4
GH43_29	Firmicutes	0.023042219814692042	0.02199117119156574
GH43_29	Candidatus Melainabacteria	0	0
GH43_29	Chloroflexi	0	0
GH43_29	Actinobacteria	0.0012755102040816328	0.0012755102040816326
GH43_29	Spirochaetes	0.005952380952380952	0.005952380952380952
GH43_29	Lentisphaerae	0	0
GH43_29	Euryarchaeota	0	0
GH43_29	Fusobacteria	0	0
GH43_29	Synergistetes	0	0
GH43_29	Tenericutes	0	0
GH43_29	Fibrobacteres	0	0
GH43_29	Elusimicrobia	0	0
GH43_29	Verrucomicrobia	6.983240223463687e-4	6.983240223463687e-4
GH43_29	Bacteroidetes	0.5727860807494981	0.22850769573946017
GH43_29	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_29	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_29	Bacteria phylum incertae sedis	0	0
GH43_29		0.1019202363367799	0.051403249630723784
GH43_3	Proteobacteria	0.0014659890539483972	0.0012705238467552776
GH43_3	Firmicutes	0.001665507818184758	0.00129359830538622
GH43_3	Candidatus Melainabacteria	0	0
GH43_3	Chloroflexi	0.24115755627009647	0.24115755627009647
GH43_3	Actinobacteria	0.0018221574344023323	0.0018221574344023323
GH43_3	Spirochaetes	0	0
GH43_3	Lentisphaerae	0	0
GH43_3	Euryarchaeota	0.006060606060606061	0.00404040404040404
GH43_3	Fusobacteria	0	0
GH43_3	Synergistetes	0	0
GH43_3	Tenericutes	0	0
GH43_3	Fibrobacteres	0	0
GH43_3	Elusimicrobia	0	0
GH43_3	Verrucomicrobia	0	0
GH43_3	Bacteroidetes	0.43957171536917244	0.3208565692616551
GH43_3	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_3	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_3	Bacteria phylum incertae sedis	0.001142857142857143	0.001142857142857143
GH43_3		0.07592319054652881	0.05790251107828656
GH43_30	Proteobacteria	0	0
GH43_30	Firmicutes	6.4679915269311e-5	6.467991526931099e-5
GH43_30	Candidatus Melainabacteria	0	0
GH43_30	Chloroflexi	0	0
GH43_30	Actinobacteria	3.6443148688046647e-4	3.6443148688046647e-4
GH43_30	Spirochaetes	0	0
GH43_30	Lentisphaerae	0	0
GH43_30	Euryarchaeota	0	0
GH43_30	Fusobacteria	0	0
GH43_30	Synergistetes	0	0
GH43_30	Tenericutes	0	0
GH43_30	Fibrobacteres	0	0
GH43_30	Elusimicrobia	0	0
GH43_30	Verrucomicrobia	0	0
GH43_30	Bacteroidetes	0	0
GH43_30	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_30	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_30	Bacteria phylum incertae sedis	0	0
GH43_30		0	0
GH43_31	Proteobacteria	9.77326035965598e-4	9.77326035965598e-4
GH43_31	Firmicutes	0.0019242274792620022	0.0019080575004446743
GH43_31	Candidatus Melainabacteria	0	0
GH43_31	Chloroflexi	0.04019292604501608	0.04019292604501608
GH43_31	Actinobacteria	0	0
GH43_31	Spirochaetes	0	0
GH43_31	Lentisphaerae	0	0
GH43_31	Euryarchaeota	0.00202020202020202	0.00202020202020202
GH43_31	Fusobacteria	0	0
GH43_31	Synergistetes	0	0
GH43_31	Tenericutes	0	0
GH43_31	Fibrobacteres	0	0
GH43_31	Elusimicrobia	0	0
GH43_31	Verrucomicrobia	0.009078212290502794	0.009078212290502794
GH43_31	Bacteroidetes	0.42525094802587554	0.3012268570153915
GH43_31	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_31	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_31	Bacteria phylum incertae sedis	0.001142857142857143	0.001142857142857143
GH43_31		0.07119645494830133	0.050221565731166914
GH43_32	Proteobacteria	0	0
GH43_32	Firmicutes	6.467991526931099e-5	6.467991526931099e-5
GH43_32	Candidatus Melainabacteria	0	0
GH43_32	Chloroflexi	0	0
GH43_32	Actinobacteria	0	0
GH43_32	Spirochaetes	0	0
GH43_32	Lentisphaerae	0	0
GH43_32	Euryarchaeota	0	0
GH43_32	Fusobacteria	0	0
GH43_32	Synergistetes	0	0
GH43_32	Tenericutes	0	0
GH43_32	Fibrobacteres	0	0
GH43_32	Elusimicrobia	0	0
GH43_32	Verrucomicrobia	0	0
GH43_32	Bacteroidetes	0	0
GH43_32	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_32	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_32	Bacteria phylum incertae sedis	0	0
GH43_32		0	0
GH43_33	Proteobacteria	0.0024433150899139952	0.0021501172791243157
GH43_33	Firmicutes	0.008990508222434229	0.008747958540174312
GH43_33	Candidatus Melainabacteria	0	0
GH43_33	Chloroflexi	0	0
GH43_33	Actinobacteria	0	0
GH43_33	Spirochaetes	0	0
GH43_33	Lentisphaerae	0	0
GH43_33	Euryarchaeota	0	0
GH43_33	Fusobacteria	0	0
GH43_33	Synergistetes	0	0
GH43_33	Tenericutes	0	0
GH43_33	Fibrobacteres	0	0
GH43_33	Elusimicrobia	0	0
GH43_33	Verrucomicrobia	0	0
GH43_33	Bacteroidetes	0.25737229533794337	0.25126031675217486
GH43_33	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_33	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_33	Bacteria phylum incertae sedis	0.06971428571428571	0.06971428571428571
GH43_33		0.04579025110782865	0.04460856720827179
GH43_34	Proteobacteria	0.004104769351055512	0.003518373729476153
GH43_34	Firmicutes	0.009006678201251556	0.008343709069741119
GH43_34	Candidatus Melainabacteria	0	0
GH43_34	Chloroflexi	0.3440514469453376	0.3408360128617363
GH43_34	Actinobacteria	0.15123906705539358	0.14522594752186588
GH43_34	Spirochaetes	0	0
GH43_34	Lentisphaerae	0	0
GH43_34	Euryarchaeota	0	0
GH43_34	Fusobacteria	0	0
GH43_34	Synergistetes	0	0
GH43_34	Tenericutes	0	0
GH43_34	Fibrobacteres	0	0
GH43_34	Elusimicrobia	0	0
GH43_34	Verrucomicrobia	0.012569832402234637	0.012569832402234637
GH43_34	Bacteroidetes	0.8488512157037698	0.5981708677225073
GH43_34	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_34	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_34	Bacteria phylum incertae sedis	0	0
GH43_34		0.15420974889217134	0.11344165435745938
GH43_35	Proteobacteria	0.004300234558248632	0.0029319781078967944
GH43_35	Firmicutes	0.25998091942499557	0.20632892970910208
GH43_35	Candidatus Melainabacteria	0	0
GH43_35	Chloroflexi	0.003215434083601286	0.003215434083601286
GH43_35	Actinobacteria	0.01293731778425656	0.01293731778425656
GH43_35	Spirochaetes	0	0
GH43_35	Lentisphaerae	0	0
GH43_35	Euryarchaeota	0	0
GH43_35	Fusobacteria	0	0
GH43_35	Synergistetes	0	0
GH43_35	Tenericutes	0	0
GH43_35	Fibrobacteres	0	0
GH43_35	Elusimicrobia	0	0
GH43_35	Verrucomicrobia	6.983240223463687e-4	6.983240223463687e-4
GH43_35	Bacteroidetes	0.15409324113316974	0.14258309167967878
GH43_35	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_35	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_35	Bacteria phylum incertae sedis	0	0
GH43_35		0.18050221565731167	0.1465288035450517
GH43_37	Proteobacteria	1.9546520719311962e-4	1.9546520719311962e-4
GH43_37	Firmicutes	0.007050110764354899	0.0070339407855375706
GH43_37	Candidatus Melainabacteria	0	0
GH43_37	Chloroflexi	0	0
GH43_37	Actinobacteria	0	0
GH43_37	Spirochaetes	0	0
GH43_37	Lentisphaerae	0	0
GH43_37	Euryarchaeota	0	0
GH43_37	Fusobacteria	0	0
GH43_37	Synergistetes	0	0
GH43_37	Tenericutes	0	0
GH43_37	Fibrobacteres	0	0
GH43_37	Elusimicrobia	0	0
GH43_37	Verrucomicrobia	0	0
GH43_37	Bacteroidetes	0.005175105955833147	0.005175105955833147
GH43_37	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_37	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_37	Bacteria phylum incertae sedis	0	0
GH43_37		0.0062038404726735595	0.0062038404726735595
GH43_4	Proteobacteria	0.0022478498827208757	0.0014659890539483972
GH43_4	Firmicutes	0.11855828468864706	0.0804133046585709
GH43_4	Candidatus Melainabacteria	0	0
GH43_4	Chloroflexi	0	0
GH43_4	Actinobacteria	0.29701166180758015	0.1572521865889213
GH43_4	Spirochaetes	0	0
GH43_4	Lentisphaerae	0	0
GH43_4	Euryarchaeota	0	0
GH43_4	Fusobacteria	0	0
GH43_4	Synergistetes	0	0
GH43_4	Tenericutes	0	0
GH43_4	Fibrobacteres	0	0
GH43_4	Elusimicrobia	0	0
GH43_4	Verrucomicrobia	0	0
GH43_4	Bacteroidetes	0.3423600267677894	0.22012045505242026
GH43_4	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_4	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_4	Bacteria phylum incertae sedis	0	0
GH43_4		0.12200886262924668	0.0791728212703102
GH43_5	Proteobacteria	5.863956215793589e-4	5.863956215793589e-4
GH43_5	Firmicutes	8.893488349530264e-4	8.084989408663875e-4
GH43_5	Candidatus Melainabacteria	0	0
GH43_5	Chloroflexi	0	0
GH43_5	Actinobacteria	3.6443148688046647e-4	3.6443148688046647e-4
GH43_5	Spirochaetes	0.1488095238095238	0.1488095238095238
GH43_5	Lentisphaerae	0	0
GH43_5	Euryarchaeota	0	0
GH43_5	Fusobacteria	0	0
GH43_5	Synergistetes	0	0
GH43_5	Tenericutes	0	0
GH43_5	Fibrobacteres	0	0
GH43_5	Elusimicrobia	0	0
GH43_5	Verrucomicrobia	0	0
GH43_5	Bacteroidetes	0.09377648895828686	0.09350881106401963
GH43_5	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_5	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_5	Bacteria phylum incertae sedis	0	0
GH43_5		0.018316100443131464	0.018316100443131464
GH43_7	Proteobacteria	3.9093041438623924e-4	1.9546520719311962e-4
GH43_7	Firmicutes	1.6169978817327748e-5	1.6169978817327748e-5
GH43_7	Candidatus Melainabacteria	0	0
GH43_7	Chloroflexi	0	0
GH43_7	Actinobacteria	0	0
GH43_7	Spirochaetes	0	0
GH43_7	Lentisphaerae	0	0
GH43_7	Euryarchaeota	0	0
GH43_7	Fusobacteria	0	0
GH43_7	Synergistetes	0	0
GH43_7	Tenericutes	0	0
GH43_7	Fibrobacteres	0	0
GH43_7	Elusimicrobia	0	0
GH43_7	Verrucomicrobia	0	0
GH43_7	Bacteroidetes	0.07646665179567254	0.07610974793664957
GH43_7	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_7	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_7	Bacteria phylum incertae sedis	0	0
GH43_7		0.016838995568685376	0.016838995568685376
GH43_8	Proteobacteria	0.002052384675527756	0.002052384675527756
GH43_8	Firmicutes	3.233995763465549e-5	3.2339957634655497e-5
GH43_8	Candidatus Melainabacteria	0	0
GH43_8	Chloroflexi	0.001607717041800643	0.001607717041800643
GH43_8	Actinobacteria	0	0
GH43_8	Spirochaetes	0	0
GH43_8	Lentisphaerae	0	0
GH43_8	Euryarchaeota	0	0
GH43_8	Fusobacteria	0	0
GH43_8	Synergistetes	0	0
GH43_8	Tenericutes	0	0
GH43_8	Fibrobacteres	0	0
GH43_8	Elusimicrobia	0	0
GH43_8	Verrucomicrobia	0	0
GH43_8	Bacteroidetes	0.20981485612313183	0.20945795226410885
GH43_8	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_8	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_8	Bacteria phylum incertae sedis	0	0
GH43_8		0.03840472673559823	0.03840472673559823
GH43_9	Proteobacteria	0.0017591868647380768	0.0012705238467552776
GH43_9	Firmicutes	0.002005077373348641	0.001811037627540708
GH43_9	Candidatus Melainabacteria	0	0
GH43_9	Chloroflexi	0	0
GH43_9	Actinobacteria	0	0
GH43_9	Spirochaetes	0	0
GH43_9	Lentisphaerae	0	0
GH43_9	Euryarchaeota	0	0
GH43_9	Fusobacteria	0	0
GH43_9	Synergistetes	0	0
GH43_9	Tenericutes	0	0
GH43_9	Fibrobacteres	0	0
GH43_9	Elusimicrobia	0	0
GH43_9	Verrucomicrobia	0	0
GH43_9	Bacteroidetes	0.2338612536248048	0.1592683470890029
GH43_9	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH43_9	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH43_9	Bacteria phylum incertae sedis	0.0034285714285714284	0.0034285714285714284
GH43_9		0.03663220088626293	0.025701624815361892
GH44	Proteobacteria	4.88663017982799e-4	4.88663017982799e-4
GH44	Firmicutes	0.024626877738790163	0.021441391911776596
GH44	Candidatus Melainabacteria	0	0
GH44	Chloroflexi	0	0
GH44	Actinobacteria	0	0
GH44	Spirochaetes	0	0
GH44	Lentisphaerae	0	0
GH44	Euryarchaeota	0	0
GH44	Fusobacteria	0	0
GH44	Synergistetes	0	0
GH44	Tenericutes	0	0
GH44	Fibrobacteres	1	1
GH44	Elusimicrobia	0	0
GH44	Verrucomicrobia	0	0
GH44	Bacteroidetes	8.922596475574392e-5	4.461298237787196e-5
GH44	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH44	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH44	Bacteria phylum incertae sedis	0	0
GH44		0.012112259970457902	0.0103397341211226
GH45	Proteobacteria	0	0
GH45	Firmicutes	0	0
GH45	Candidatus Melainabacteria	0	0
GH45	Chloroflexi	0	0
GH45	Actinobacteria	0	0
GH45	Spirochaetes	0	0
GH45	Lentisphaerae	0	0
GH45	Euryarchaeota	0	0
GH45	Fusobacteria	0	0
GH45	Synergistetes	0	0
GH45	Tenericutes	0	0
GH45	Fibrobacteres	2	1
GH45	Elusimicrobia	0	0
GH45	Verrucomicrobia	0	0
GH45	Bacteroidetes	0	0
GH45	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH45	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
