Run,Assay Type,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,Experiment,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Sample_Name,SRA Study,Submitter_Id,AvgSpotLen,Bases,instrument_model (run)
ERR1137465,WGS,PRJEB11532,SAMEA3665128,602334027,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3,gs","gs.US,s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216331,SAMEA3665128,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:15Z,public,NextSeq 500,FD893,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665128,PNP_Main_639,ERP012929,PNP_Main_639,158,1298739505,
ERR1137466,WGS,PRJEB11532,SAMEA3665129,827780827,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","gs,ena,s3","gs.US,ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216332,SAMEA3665129,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:12Z,public,NextSeq 500,FD894,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665129,PNP_Main_640,ERP012929,PNP_Main_640,158,1758100217,
ERR1137467,WGS,PRJEB11532,SAMEA3665130,682595264,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3,gs","ena,s3.us-east-1,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216333,SAMEA3665130,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:11Z,public,NextSeq 500,FD896,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665130,PNP_Main_641,ERP012929,PNP_Main_641,158,1453091301,
ERR1137468,WGS,PRJEB11532,SAMEA3665131,379276422,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,gs,s3","s3.us-east-1,ena,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216334,SAMEA3665131,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:15Z,public,NextSeq 500,FD897,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665131,PNP_Main_642,ERP012929,PNP_Main_642,158,795714845,
ERR1137469,WGS,PRJEB11532,SAMEA3665132,563708190,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,gs,ena","s3.us-east-1,gs.US,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216335,SAMEA3665132,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:15Z,public,NextSeq 500,FD898,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665132,PNP_Main_643,ERP012929,PNP_Main_643,158,1205164406,
ERR1137470,WGS,PRJEB11532,SAMEA3665133,627824084,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","gs,ena,s3","s3.us-east-1,ena,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216336,SAMEA3665133,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:09Z,public,NextSeq 500,FD899,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665133,PNP_Main_644,ERP012929,PNP_Main_644,158,1330976462,
ERR1137471,WGS,PRJEB11532,SAMEA3665134,1573088286,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,gs,s3","s3.us-east-1,ena,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216337,SAMEA3665134,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:17Z,public,NextSeq 500,FD901,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665134,PNP_Main_645,ERP012929,PNP_Main_645,158,3424525805,
ERR1137472,WGS,PRJEB11532,SAMEA3665135,1482114521,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,gs,ena","s3.us-east-1,ena,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216338,SAMEA3665135,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:11Z,public,NextSeq 500,FD902,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665135,PNP_Main_646,ERP012929,PNP_Main_646,158,3231976374,
ERR1137473,WGS,PRJEB11532,SAMEA3665136,673682413,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,ena,gs","gs.US,s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216339,SAMEA3665136,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:15Z,public,NextSeq 500,FD903,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665136,PNP_Main_647,ERP012929,PNP_Main_647,158,1440019061,
ERR1137474,WGS,PRJEB11532,SAMEA3665137,799368178,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,gs,ena","s3.us-east-1,ena,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216340,SAMEA3665137,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:15Z,public,NextSeq 500,FD904,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665137,PNP_Main_648,ERP012929,PNP_Main_648,158,1726636476,
ERR1137475,WGS,PRJEB11532,SAMEA3665138,713795434,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena,gs","gs.US,s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216341,SAMEA3665138,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:09Z,public,NextSeq 500,FD905,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665138,PNP_Main_649,ERP012929,PNP_Main_649,158,1546745612,
ERR1137476,WGS,PRJEB11532,SAMEA3665139,997306522,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,gs,s3","ena,gs.US,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216342,SAMEA3665139,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:09Z,public,NextSeq 500,FD906,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665139,PNP_Main_650,ERP012929,PNP_Main_650,158,2124860473,
ERR1137477,WGS,PRJEB11532,SAMEA3665140,366176920,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3,gs","gs.US,ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216343,SAMEA3665140,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:14Z,public,NextSeq 500,FD907,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665140,PNP_Main_651,ERP012929,PNP_Main_651,158,772639459,
ERR1137478,WGS,PRJEB11532,SAMEA3665141,2834369755,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","gs,ena,s3","ena,s3.us-east-1,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216344,SAMEA3665141,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:15Z,public,NextSeq 500,FD908,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665141,PNP_Main_652,ERP012929,PNP_Main_652,158,6130870438,
ERR1137479,WGS,PRJEB11532,SAMEA3665142,1994638626,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,gs,s3","s3.us-east-1,ena,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216345,SAMEA3665142,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:09Z,public,NextSeq 500,FD909,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665142,PNP_Main_653,ERP012929,PNP_Main_653,158,4301428816,
ERR1137480,WGS,PRJEB11532,SAMEA3665143,806673097,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","gs,s3,ena","ena,gs.US,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216346,SAMEA3665143,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:11Z,public,NextSeq 500,FD910,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665143,PNP_Main_654,ERP012929,PNP_Main_654,158,1731430064,
ERR1137481,WGS,PRJEB11532,SAMEA3665144,842927844,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,s3,gs","s3.us-east-1,gs.US,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216347,SAMEA3665144,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:14Z,public,NextSeq 500,FD911,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665144,PNP_Main_655,ERP012929,PNP_Main_655,158,1826610608,
ERR1137482,WGS,PRJEB11532,SAMEA3665145,1630842264,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","gs,ena,s3","gs.US,ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216348,SAMEA3665145,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:11Z,public,NextSeq 500,FD912,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665145,PNP_Main_656,ERP012929,PNP_Main_656,158,3550792165,
ERR1137483,WGS,PRJEB11532,SAMEA3665146,1556328686,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena,gs","ena,s3.us-east-1,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216349,SAMEA3665146,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:09Z,public,NextSeq 500,FD913,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665146,PNP_Main_657,ERP012929,PNP_Main_657,158,3360703727,
ERR1137484,WGS,PRJEB11532,SAMEA3665147,1658842956,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,gs,ena","gs.US,ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216350,SAMEA3665147,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:17Z,public,NextSeq 500,FD914,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665147,PNP_Main_658,ERP012929,PNP_Main_658,158,3600719343,
ERR1137485,WGS,PRJEB11532,SAMEA3665148,1672654986,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,gs,s3","s3.us-east-1,gs.US,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216351,SAMEA3665148,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:10Z,public,NextSeq 500,FD915,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665148,PNP_Main_659,ERP012929,PNP_Main_659,158,3597640359,
ERR1137486,WGS,PRJEB11532,SAMEA3665149,492469954,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","gs,ena,s3","s3.us-east-1,gs.US,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216352,SAMEA3665149,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:13Z,public,NextSeq 500,FD916,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665149,PNP_Main_660,ERP012929,PNP_Main_660,158,1041817387,
ERR1137487,WGS,PRJEB11532,SAMEA3665150,1198557511,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3,gs","s3.us-east-1,gs.US,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216353,SAMEA3665150,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:16Z,public,NextSeq 500,FD917,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665150,PNP_Main_661,ERP012929,PNP_Main_661,158,2586903853,
ERR1137488,WGS,PRJEB11532,SAMEA3665151,793169474,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,gs,s3","s3.us-east-1,gs.US,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216354,SAMEA3665151,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:13Z,public,NextSeq 500,FD918,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665151,PNP_Main_662,ERP012929,PNP_Main_662,158,1727363941,
ERR1137489,WGS,PRJEB11532,SAMEA3665152,911742844,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,gs,ena","ena,gs.US,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216355,SAMEA3665152,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:17Z,public,NextSeq 500,FD919,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665152,PNP_Main_663,ERP012929,PNP_Main_663,158,1965953549,
ERR1137490,WGS,PRJEB11532,SAMEA3665153,1176673525,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216356,SAMEA3665153,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:14Z,public,NextSeq 500,FD920,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665153,PNP_Main_664,ERP012929,PNP_Main_664,158,2528749358,
ERR1137491,WGS,PRJEB11532,SAMEA3665072,528678973,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,gs,ena","s3.us-east-1,ena,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216357,SAMEA3665072,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:15Z,public,NextSeq 500,FD833,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665072,PNP_Main_583,ERP012929,PNP_Main_583,158,1215791093,
ERR1137492,WGS,PRJEB11532,SAMEA3665073,807758434,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3,gs","gs.US,ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216358,SAMEA3665073,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:09Z,public,NextSeq 500,FD834,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665073,PNP_Main_584,ERP012929,PNP_Main_584,158,1867067496,
ERR1137493,WGS,PRJEB11532,SAMEA3665074,775327233,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,ena,gs","gs.US,s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216359,SAMEA3665074,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:14Z,public,NextSeq 500,FD835,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665074,PNP_Main_585,ERP012929,PNP_Main_585,158,1825917297,
ERR1137494,WGS,PRJEB11532,SAMEA3665075,1130064876,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,gs,s3","ena,gs.US,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216360,SAMEA3665075,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:14Z,public,NextSeq 500,FD837,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665075,PNP_Main_586,ERP012929,PNP_Main_586,158,2617590862,
ERR1137495,WGS,PRJEB11532,SAMEA3665076,890518154,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","gs,s3,ena","gs.US,s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216361,SAMEA3665076,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:15Z,public,NextSeq 500,FD838,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665076,PNP_Main_587,ERP012929,PNP_Main_587,158,2073429078,
ERR1137496,WGS,PRJEB11532,SAMEA3665077,1075537460,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,gs,ena","gs.US,ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216362,SAMEA3665077,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:10Z,public,NextSeq 500,FD839,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665077,PNP_Main_588,ERP012929,PNP_Main_588,158,2495917873,
ERR1137497,WGS,PRJEB11532,SAMEA3665078,2018783510,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,gs,s3","s3.us-east-1,ena,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216363,SAMEA3665078,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:12Z,public,NextSeq 500,FD840,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665078,PNP_Main_589,ERP012929,PNP_Main_589,158,4639657753,
ERR1137498,WGS,PRJEB11532,SAMEA3665079,507925705,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,gs,ena","s3.us-east-1,gs.US,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216364,SAMEA3665079,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:17Z,public,NextSeq 500,FD841,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665079,PNP_Main_590,ERP012929,PNP_Main_590,158,1188807790,
ERR1137499,WGS,PRJEB11532,SAMEA3665080,813889577,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena,gs","ena,gs.US,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216365,SAMEA3665080,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:11Z,public,NextSeq 500,FD842,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665080,PNP_Main_591,ERP012929,PNP_Main_591,158,1900739592,
ERR1137500,WGS,PRJEB11532,SAMEA3665154,1088351506,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","gs,s3,ena","gs.US,s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216366,SAMEA3665154,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:10Z,public,NextSeq 500,FD926,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665154,PNP_Main_665,ERP012929,PNP_Main_665,158,2562594099,
ERR1137501,WGS,PRJEB11532,SAMEA3665155,1077549511,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","gs,ena,s3","s3.us-east-1,ena,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216367,SAMEA3665155,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:12Z,public,NextSeq 500,FD927,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665155,PNP_Main_666,ERP012929,PNP_Main_666,158,2513719208,
ERR1137502,WGS,PRJEB11532,SAMEA3665156,1090899808,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","gs,ena,s3","ena,s3.us-east-1,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216368,SAMEA3665156,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:09Z,public,NextSeq 500,FD928,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665156,PNP_Main_667,ERP012929,PNP_Main_667,158,2533498131,
ERR1137503,WGS,PRJEB11532,SAMEA3665157,1099178127,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,ena,gs","gs.US,s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216369,SAMEA3665157,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:13Z,public,NextSeq 500,FD929,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665157,PNP_Main_668,ERP012929,PNP_Main_668,158,2542034263,
ERR1137504,WGS,PRJEB11532,SAMEA3665158,1200408732,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","gs,ena,s3","s3.us-east-1,ena,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216370,SAMEA3665158,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:11Z,public,NextSeq 500,FD930,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665158,PNP_Main_669,ERP012929,PNP_Main_669,158,2785657783,
ERR1137505,WGS,PRJEB11532,SAMEA3665159,745058446,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,gs,ena","s3.us-east-1,ena,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216371,SAMEA3665159,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:16Z,public,NextSeq 500,FD931,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665159,PNP_Main_670,ERP012929,PNP_Main_670,158,1705974516,
ERR1137506,WGS,PRJEB11532,SAMEA3665161,1073097903,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","gs,ena,s3","s3.us-east-1,ena,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216372,SAMEA3665161,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:17Z,public,NextSeq 500,FD933,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665161,PNP_Main_672,ERP012929,PNP_Main_672,158,2509855186,
ERR1137507,WGS,PRJEB11532,SAMEA3665162,1267179938,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,gs,ena","s3.us-east-1,gs.US,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216373,SAMEA3665162,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:12Z,public,NextSeq 500,FD934,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665162,PNP_Main_673,ERP012929,PNP_Main_673,158,2950743901,
