fc,p.val,auc,auc.ci.l,auc.ci.h,pr.shift,pr.n,pr.p,p.adj,mOTU_nr,kingdom,phylum,class,order,family,genus,mOTU
0.1590065197638178,8.663303300224357e-11,0.5522707213351521,0.5354855887752499,0.5690558538950543,0.0971134558292546,0.129126213592233,0.2262396694214876,2.306311824519187e-9,ref_mOTU_v31_00290,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus oralis [Streptococcus sp. BS35b/Streptococcus sp. BS21/Streptococcus sp. BS29a/Streptococcus sp. SR1/Streptococcus oralis/Streptococcus sp. CM6]
0.059960000587202994,0.02008345791023629,0.5156443071491615,0.5018634815318465,0.5294251327664766,0.02985436893203884,0.09514563106796116,0.125,0.054798354685824786,ref_mOTU_v31_00292,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus oralis
0.12564078113677193,2.2842376737135201e-4,0.5362718647195699,0.5131067736464303,0.5594369557927095,0.05327770199791382,0.3640776699029126,0.41735537190082644,0.0013457061419957477,ref_mOTU_v31_00296,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus oralis
0.042023041446355644,0.1264814800267742,0.5090974283880285,0.48879029207587454,0.5294045647001825,0.0038193051432239278,0.2854368932038835,0.2892561983471074,0.2333038536074393,ref_mOTU_v31_00301,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus sp. [Streptococcus sp. SK140/Streptococcus oralis/Streptococcus sp. HMSC074B11/Streptococcus sp. HMSC061D10/Streptococcus sp. HMSC056C01/Streptococcus sp. HMSC034E03/Streptococcus sp. HMSC071D03/Streptococcus pseudopneumoniae/Streptococcus infantis/Streptococcus sp. oral taxon 431]
0,0.36476323831676283,0.502242638209099,0.489838211667596,0.514647064750602,0.0034060820027280725,0.0854368932038835,0.08884297520661157,0.503758527106247,ref_mOTU_v31_00303,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus sp. HMSC067H01
0,0.24230674541467387,0.507463090748616,0.4968741670074528,0.5180520144897791,0.014845943994222906,0.05436893203883495,0.06921487603305786,0.37645448617264005,ref_mOTU_v31_00305,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus infantis
0,0.019950235379797263,0.5101821391318302,0.49911457161363953,0.5212497066500208,0.01922691165850919,0.05825242718446602,0.07747933884297521,0.05458606069194529,ref_mOTU_v31_00306,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus infantis
0.015820965907214653,0.7049858838438261,0.5013710583326647,0.4818302081757201,0.5209119084896093,-0.004966701436251331,0.2611650485436893,0.256198347107438,0.7891035177115554,ref_mOTU_v31_00307,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus pseudopneumoniae/infantis [Streptococcus sp. HMSC062D07/Streptococcus pseudopneumoniae/Streptococcus infantis]
0,0.4058830340934022,0.5035911297440424,0.49192667328370915,0.5152555862043757,0.0067299205648720245,0.07281553398058252,0.07954545454545454,0.5476640939479468,ref_mOTU_v31_00309,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus timonensis
-0.08175469562854752,0.0026318880186435942,0.46979007863275296,0.4478663286444183,0.49171382862108765,-0.043231966621198714,0.3572815533980582,0.3140495867768595,0.010984786857474322,ref_mOTU_v31_00310,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus sp. [Streptococcus sp. I-G2/Streptococcus sp. I-P16]
-0.02035568386158512,0.4442459848032233,0.4955302695980101,0.47388080828112206,0.5171797309148982,-0.019309155099093367,0.34368932038834954,0.3243801652892562,0.5772853496453496,ref_mOTU_v31_00311,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus australis [Streptococcus australis/Streptococcus sp. 400_SSPC/Streptococcus sp. 343_SSPC/Streptococcus sp. 1171_SSPC/Streptococcus sp. A12]
0.04577158230832687,0.43175658822917606,0.5095873786407767,0.4842894947568176,0.5348852625247359,0.0038012517050469707,0.39805825242718446,0.4018595041322314,0.5693175895659148,ref_mOTU_v31_00312,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus parasanguinis [Streptococcus sp. HSISM1/Streptococcus parasanguinis/Streptococcus sp. HMSC074F05/Streptococcus sp. HMSC057G03/Streptococcus sp. HMSC076C09/Streptococcus sp. HMSC073D05/Streptococcus sp. HMSC072C09/Streptococcus sp. HMSC072G04/Streptococcus sp. HMSC061E03/Streptococcus sp. HMSC065C01/Streptococcus sp. HMSC078D09/Streptococcus sp. HMSC065E03]
0,0.09945903450060628,0.4925389151889593,0.47998883344065635,0.5050889969372623,-0.014442750541603142,0.0970873786407767,0.08264462809917356,0.19413012764555757,ref_mOTU_v31_00313,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus sp. F0442
0.015060173884535606,0.01673332182029119,0.5079806226430233,0.49393840780742676,0.5220228374786199,0.014133836155018856,0.10776699029126213,0.12190082644628099,0.048335255111398315,ref_mOTU_v31_00318,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,81852 Enterococcaceae,1350 Enterococcus,Enterococcus faecalis
-0.023908696184106654,0.4124809792078642,0.4877196501644869,0.47378068314310706,0.5016586171858667,-0.02497392281152211,0.1262135922330097,0.1012396694214876,0.5520295713583508,ref_mOTU_v31_00321,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,81852 Enterococcaceae,1350 Enterococcus,Enterococcus faecium
0.13840724674071442,4.451213591730111e-6,0.546952479338843,0.5287086364204262,0.5651963222572597,0.0896433442991254,0.17378640776699028,0.2634297520661157,4.5200467916022255e-05,ref_mOTU_v31_00567,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus anginosus
0.10092405047641402,2.2614166026219693e-5,0.5398374187595282,0.5219684889260968,0.5577063485929595,0.07687354569525795,0.1679611650485437,0.24483471074380164,1.871844834943395e-4,ref_mOTU_v31_00569,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus anginosus [Streptococcus sp. ACC21/Streptococcus anginosus/Streptococcus sp. HMSC36C04/Streptococcus sp. HMSC061D01/Streptococcus sp. HMSC057E02/Streptococcus sp. HMSC066E07/Streptococcus sp. AC15/Streptococcus sp. CM7/Streptococcus sp. OBRC6]
0,0.09333140052365248,0.5116735537190082,0.5006805506276748,0.5226665568103417,0.023172590868972158,0.05533980582524272,0.07851239669421488,0.18423132167494527,ref_mOTU_v31_00570,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus anginosus
0,0.36329699472290167,0.5021914868009307,0.4907096696132531,0.5136733039886084,0.003568562946321116,0.07184466019417475,0.07541322314049587,0.503758527106247,ref_mOTU_v31_00571,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus intermedius
0.12322989302549334,2.6097263305086062e-06,0.5393384417876916,0.522151296236324,0.5565255873390593,0.07265505897456473,0.15048543689320387,0.2231404958677686,2.7941091690771494e-5,ref_mOTU_v31_00572,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus constellatus
0.07442631642845433,0.10430311663037412,0.5211491013399663,0.5037191290764809,0.5385790736034517,0.04066837840006418,0.13495145631067962,0.1756198347107438,0.20105395280023192,ref_mOTU_v31_00717,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,171552 Prevotellaceae,838 Prevotella,Prevotella stercorea [Prevotella stercorea CAG:629/Prevotella stercorea]
0.06312932395138979,0.0024544502129880946,0.5205608601460322,0.5059836307813823,0.5351380895106821,0.036612372622963976,0.10388349514563107,0.14049586776859505,0.010465945713390793,ref_mOTU_v31_00718,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,171552 Prevotellaceae,838 Prevotella,Prevotella sp. CAG:520
0.09344138449526714,0.16539796576829574,0.5317835793950093,0.5070846180268792,0.5564825407631394,0.05160876193532854,0.3864077669902913,0.4380165289256198,0.2823518133132952,ref_mOTU_v31_00719,2 Bacteria,201174 Actinobacteria,84998 Coriobacteriia,1643822 Eggerthellales,1643826 Eggerthellaceae,84111 Eggerthella,Eggerthella lenta [Eggerthella sp. 1_3_56FAA/Eggerthella lenta/Eggerthella sp. HGA1]
0,0.6288554058617544,0.5049837519056407,0.495161135953227,0.5148063678580543,0.01027842413544091,0.04757281553398058,0.05785123966942149,0.7313135475487934,ref_mOTU_v31_00852,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,1263 Ruminococcus,Ruminococcus sp. [uncultured Ruminococcus sp./Ruminococcus sp. 37_24]
-0.038910659441173494,0.4641643006844425,0.489608240391559,0.46494508914430704,0.5142713916388109,-0.02519056406964615,0.47766990291262135,0.4524793388429752,0.5937686184080206,ref_mOTU_v31_00853,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,1263 Ruminococcus,Ruminococcus bromii [Ruminococcus sp. CAG:108/Ruminococcus sp. A254.MGS-108/uncultured Ruminococcus sp./Ruminococcus sp. CAG:108-related_41_35/Ruminococcus bromii]
0.11316412963242005,0.008046973216442937,0.5253831340768675,0.5001025863349235,0.5506636818188115,0.04154296718286132,0.5679611650485437,0.609504132231405,0.026344441749246585,ref_mOTU_v31_00855,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,815 Bacteroidaceae,816 Bacteroides,Bacteroides uniformis
-0.1599137790345276,8.252045250591668e-6,0.4545048343095563,0.4300351007585653,0.47897456786054726,-0.07202720051352007,0.4883495145631068,0.41632231404958675,7.74120435412647e-5,ref_mOTU_v31_00856,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,207244 Anaerostipes,Anaerostipes hadrus [uncultured Eubacterium sp./Anaerostipes hadrus]
-0.21210713424777822,3.008102176508006e-8,0.43992317259086894,0.4148715915513732,0.46497475363036467,-0.10370697263901146,0.558252427184466,0.45454545454545453,4.938301073100643e-7,ref_mOTU_v31_00857,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,207244 Anaerostipes,Anaerostipes hadrus [Lachnospiraceae bacterium CAG:25/Firmicutes bacterium CAG:552_39_19/Clostridiales bacterium Nov_37_41/Clostridium sp. SS2/1/Anaerostipes hadrus/Lachnospiraceae bacterium 5_1_63FAA]
0,0.974458500529836,0.500436291422611,0.4886454561777917,0.5122271266674303,8.424937815935257e-4,0.07766990291262135,0.07851239669421488,0.9854636786672365,ref_mOTU_v31_00858,2 Bacteria,1239 Firmicutes,NA Firmicutes class incertae sedis,NA Firmicutes order incertae sedis,NA Firmicutes fam. incertae sedis,NA Firmicutes gen. incertae sedis,Firmicutes bacterium [Firmicutes bacterium CAG:194/Firmicutes bacterium CAG_194_44_15]
0.001582899607119391,0.28912103021270935,0.5009397817539918,0.48580925721398815,0.5160703062939954,0.003478295755436095,0.13495145631067962,0.1384297520661157,0.4248172535756666,ref_mOTU_v31_00859,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,841 Roseburia,Roseburia faecis [Roseburia sp. CAG:18/Roseburia sp. CAG:18_43_25/Roseburia faecis]
-0.17556519659221356,1.5038159432288374e-4,0.45163333467062505,0.42650413992784847,0.47676252941340164,-0.09432319666211986,0.5757281553398058,0.48140495867768596,9.316092478493112e-4,ref_mOTU_v31_00860,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,841 Roseburia,Roseburia inulinivorans [Roseburia inulinivorans CAG:15/Roseburia inulinivorans]
-0.10377475094933566,0.04325205542694173,0.469069947043248,0.44416587859143253,0.4939740154950635,-0.06457113054641739,0.47572815533980584,0.41115702479338845,0.09879942020359986,ref_mOTU_v31_00861,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,841 Roseburia,Roseburia hominis
0.04937827896845129,1.471108528154437e-5,0.536119413463853,0.5234955260221625,0.5487433009055434,0.0717263098772366,0.05533980582524272,0.12706611570247933,1.2710893861685266e-4,ref_mOTU_v31_00900,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus sp. [Streptococcus equinus/Streptococcus pasteurianus/Streptococcus gallolyticus/Streptococcus macedonicus]
0,0.9341490301642694,0.501184506138169,0.4910344810400804,0.5113345312362576,0.002511433844178769,0.05533980582524272,0.05785123966942149,0.9607564069498505,ref_mOTU_v31_00902,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus sp. [Streptococcus infantarius/Streptococcus equinus/Streptococcus lutetiensis/Streptococcus sp. 45]
0.08236926316334212,0.0069700852952950115,0.5319716360426864,0.5175554369209359,0.5463878351644369,0.0646674155500281,0.09029126213592233,0.15495867768595042,0.023732270848931782,ref_mOTU_v31_00945,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,33958 Lactobacillaceae,1578 Lactobacillus,Lactobacillus salivarius
0.1481072747803077,1.6155260283205275e-13,0.5512968386423815,0.5366311723581525,0.5659625049266106,0.0991073577790259,0.07961165048543689,0.1787190082644628,6.120358222675844e-12,ref_mOTU_v31_00999,2 Bacteria,32066 Fusobacteria,203490 Fusobacteriia,203491 Fusobacteriales,203492 Fusobacteriaceae,848 Fusobacterium,Fusobacterium periodonticum
0.07853313037910771,3.1578918991101573e-27,0.56875,0.5574186845365445,0.5800813154634554,0.13679892481745967,0.006796116504854369,0.14359504132231404,3.4561372451372275e-25,ref_mOTU_v31_01000,2 Bacteria,32066 Fusobacteria,203490 Fusobacteriia,203491 Fusobacteriales,203492 Fusobacteriaceae,848 Fusobacterium,Fusobacterium sp. oral taxon 370
0.24303250305601623,3.4338252865038373e-34,0.605050449330017,0.5901565093547382,0.6199443893052957,0.20715718526839444,0.040776699029126215,0.24793388429752067,6.764635814412559e-32,ref_mOTU_v31_01001,2 Bacteria,32066 Fusobacteria,203490 Fusobacteriia,203491 Fusobacteriales,203492 Fusobacteriaceae,848 Fusobacterium,Fusobacterium nucleatum subsp. animalis [Fusobacterium sp. CAG:649/Fusobacterium sp. HMSC065F01/Fusobacterium nucleatum/Fusobacterium sp. CM1]
0.0639845788083698,7.31870907944337e-16,0.5525229679852363,0.5410945482468029,0.5639513877236696,0.10473601861510069,0.02233009708737864,0.12706611570247933,4.028198934217375e-14,ref_mOTU_v31_01002,2 Bacteria,32066 Fusobacteria,203490 Fusobacteriia,203491 Fusobacteriales,203492 Fusobacteriaceae,848 Fusobacterium,Fusobacterium nucleatum subsp. vincentii [Fusobacterium sp. HMSC064B12/Fusobacterium nucleatum]
0.14646995647470296,5.033967999006033e-24,0.5737131910454947,0.5607818039922783,0.5866445780987111,0.14636925298884698,0.027184466019417475,0.17355371900826447,4.958458479020943e-22,ref_mOTU_v31_01004,2 Bacteria,32066 Fusobacteria,203490 Fusobacteriia,203491 Fusobacteriales,203492 Fusobacteriaceae,848 Fusobacterium,Fusobacterium hwasookii/nucleatum [Fusobacterium sp. OBRC1/Fusobacterium hwasookii/Fusobacterium sp. HMSC064B11/Fusobacterium nucleatum/Fusobacterium sp. CM22]
0.10368039379740576,0.008050433468551495,0.5266579074059216,0.5018454192123413,0.5514703955995018,0.05222659070849717,0.4766990291262136,0.5289256198347108,0.026344441749246585,ref_mOTU_v31_01014,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,171550 Rikenellaceae,239759 Alistipes,Alistipes shahii [Alistipes sp. 56_sp_Nov_56_25/Alistipes shahii]
0,0.9776933920064158,0.4988495948006098,0.4885023618129196,0.5091968277883,-0.002342935087860064,0.06019417475728155,0.05785123966942149,0.986709007301557,ref_mOTU_v31_01015,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,171550 Rikenellaceae,239759 Alistipes,Alistipes timonensis
-0.008221879683562921,0.460132336357455,0.496526719088502,0.47666936755719846,0.5163840706198055,-0.007381850276819368,0.27184466019417475,0.2644628099173554,0.590143686604288,ref_mOTU_v31_01017,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,171550 Rikenellaceae,239759 Alistipes,Alistipes senegalensis
0.02405255670504341,0.010890027942619533,0.5181497231806146,0.5036757119379193,0.5326237344233099,0.03467062505014844,0.10582524271844661,0.14049586776859505,0.03405294451898489,ref_mOTU_v31_01039,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,33958 Lactobacillaceae,1578 Lactobacillus,Lactobacillus gasseri
0.1123767080939806,1.5484730185219377e-4,0.5337223180614619,0.5170815363457932,0.5503630997771305,0.064739629302736107,0.13980582524271845,0.20454545454545456,9.532787020275679e-4,ref_mOTU_v31_01061,2 Bacteria,1239 Firmicutes,526524 Erysipelotrichia,526525 Erysipelotrichales,128827 Erysipelotrichaceae,1472649 Dielma,Dielma fastidiosa [Dielma fastidiosa/Clostridiales bacterium VE202-08/Clostridia bacterium UC5.1-1C12]
-0.0815724025761358,0.05843065345589529,0.4731505255556447,0.4485721006270287,0.4977289504842607,-0.03648800449330014,0.39805825242718446,0.3615702479338843,0.12593915460406316,ref_mOTU_v31_01068,2 Bacteria,1224 Proteobacteria,1236 Gammaproteobacteria,135625 Pasteurellales,712 Pasteurellaceae,724 Haemophilus,Haemophilus parainfluenzae
0,9.113973969896794e-16,0.5434596405359865,0.5337009514666106,0.5532183296053624,0.08636564230121159,0.009708737864077669,0.09607438016528926,4.7248759791307065e-14,ref_mOTU_v31_01077,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186804 Peptostreptococcaceae,1257 Peptostreptococcus,Peptostreptococcus anaerobius [Peptostreptococcus anaerobius/Peptostreptococcus anaerobius CAG:621]
